1	27	0.009593	1.252991
2	164	0.008159	1.353593
3	4	0.007885	0.982958
4	6	0.006753	1.470159
5	8	0.011780	1.128791
6	3	0.006255	3.023805
7	5	0.008834	1.523122
8	9	0.004664	0.893425
9	4	0.002012	1.880501
10	3	0.009666	2.313556
11	5	0.007064	1.066863
12	4	0.015074	1.428763
13	3	0.018675	1.462772
